homelat,homelon,homecontinent,country,n
-27.750947,30.071117,Sub-Saharan Africa,South Africa,3
-27.744688,29.937278,Sub-Saharan Africa,South Africa,1
-27.74358,29.935437,Sub-Saharan Africa,South Africa,2
-27.743173,29.936357,Sub-Saharan Africa,South Africa,1
-27.741497,29.935178,Sub-Saharan Africa,South Africa,0
-27.661735,151.897583,Australasia & Oceania,Australia,0
-27.64789,25.590407,Sub-Saharan Africa,South Africa,0
-27.639793,153.108516,Australasia & Oceania,Australia,0
-27.616575,32.03345,Sub-Saharan Africa,South Africa,0
-27.583246,-56.683334,South America,Argentina,0
-27.581562,151.933834,Australasia & Oceania,Australia,0
-27.566056,-70.050314,South America,Chile,0
-27.564238,151.947275,Australasia & Oceania,Australia,0
-27.559562,32.0844,Sub-Saharan Africa,South Africa,3
-27.557427,32.084299,Sub-Saharan Africa,South Africa,0
-27.471473,-58.839955,South America,Argentina,0
-27.470933,153.023502,Australasia & Oceania,Australia,1
-27.451632,-58.986198,South America,Argentina,1
-27.414079,-70.275977,South America,Chile,0
-27.383175,31.616067,Sub-Saharan Africa,South Africa,1
-27.37443,26.651809,Sub-Saharan Africa,South Africa,0
-27.366527,-70.332322,South America,Chile,0
-27.365132,29.880845,Sub-Saharan Africa,South Africa,0
-27.362137,-55.900875,South America,Argentina,0
-27.362102,-55.900812,South America,Argentina,0
-27.13241,31.998702,Sub-Saharan Africa,South Africa,2
-27.11981,-65.468475,South America,Argentina,0
-27.113804,31.198987,Sub-Saharan Africa,Swaziland,0
-26.99963,30.798747,Sub-Saharan Africa,South Africa,0
-26.955257,26.634611,Sub-Saharan Africa,South Africa,0
-26.947957,29.248645,Sub-Saharan Africa,South Africa,0
-26.916982,27.484439,Sub-Saharan Africa,South Africa,0
-26.85826,26.632523,Sub-Saharan Africa,South Africa,0
-26.823992,27.840381,Sub-Saharan Africa,South Africa,0
-26.810437,27.827077,Sub-Saharan Africa,South Africa,3
-26.808285,-65.21759,South America,Argentina,2
-26.806357,31.935952,Sub-Saharan Africa,Swaziland,0
-26.801674,26.000789,Sub-Saharan Africa,South Africa,0
-26.714352,27.096945,Sub-Saharan Africa,South Africa,0
-26.699603,27.834084,Sub-Saharan Africa,South Africa,5
-26.687046,27.870962,Sub-Saharan Africa,South Africa,12
-26.671954,27.92939,Sub-Saharan Africa,South Africa,4
-26.665562,27.849168,Sub-Saharan Africa,South Africa,73
-26.598031,30.084632,Sub-Saharan Africa,South Africa,0
-26.574288,27.840764,Sub-Saharan Africa,South Africa,81
-26.549382,28.332173,Sub-Saharan Africa,South Africa,1
-26.530901,29.98449,Sub-Saharan Africa,South Africa,0
-26.53081,25.799399,Sub-Saharan Africa,South Africa,0
-26.526115,27.846306,Sub-Saharan Africa,South Africa,3
-26.516166,29.20328,Sub-Saharan Africa,South Africa,3
-26.503695,31.307351,Sub-Saharan Africa,Swaziland,0
-26.499935,31.375965,Sub-Saharan Africa,Swaziland,0
-26.496711,29.97127,Sub-Saharan Africa,South Africa,1
-26.470138,29.110281,Sub-Saharan Africa,South Africa,0
-26.460205,31.29963,Sub-Saharan Africa,Swaziland,0
-26.458805,32.228849,Sub-Saharan Africa,Mozambique,10
-26.456502,29.464917,Sub-Saharan Africa,South Africa,1
-26.455038,27.948596,Sub-Saharan Africa,South Africa,0
-26.425691,28.473682,Sub-Saharan Africa,South Africa,0
-26.413517,31.772988,Sub-Saharan Africa,Swaziland,0
-26.387848,28.173627,Sub-Saharan Africa,South Africa,5
-26.38476,30.432278,Sub-Saharan Africa,South Africa,2
-26.371483,28.408806,Sub-Saharan Africa,South Africa,3
-26.363175,28.15222,Sub-Saharan Africa,South Africa,91
-26.362255,28.121917,Sub-Saharan Africa,South Africa,5
-26.358703,27.396334,Sub-Saharan Africa,South Africa,0
-26.355773,28.208044,Sub-Saharan Africa,South Africa,23
-26.353159,28.132727,Sub-Saharan Africa,South Africa,61
-26.348601,28.364694,Sub-Saharan Africa,South Africa,2
-26.330253,31.13707,Sub-Saharan Africa,Swaziland,0
-26.329734,27.317904,Sub-Saharan Africa,South Africa,0
-26.328746,31.143897,Sub-Saharan Africa,Swaziland,2
-26.32584,27.452877,Sub-Saharan Africa,South Africa,1
-26.31662,26.81629,Sub-Saharan Africa,South Africa,6
-26.31468,27.828306,Sub-Saharan Africa,South Africa,0
-26.303458,27.910049,Sub-Saharan Africa,South Africa,10
-26.301909,28.129925,Sub-Saharan Africa,South Africa,14
-26.301158,28.388955,Sub-Saharan Africa,South Africa,0
-26.299735,29.983095,Sub-Saharan Africa,South Africa,0
-26.286807,28.400863,Sub-Saharan Africa,South Africa,5
-26.280609,27.703698,Sub-Saharan Africa,South Africa,5
-26.267342,28.121495,Sub-Saharan Africa,South Africa,6
-26.266316,27.90451,Sub-Saharan Africa,South Africa,0
-26.252697,27.870275,Sub-Saharan Africa,South Africa,183
-26.250692,28.441941,Sub-Saharan Africa,South Africa,6
-26.249031,27.944123,Sub-Saharan Africa,South Africa,1
-26.244433,28.196237,Sub-Saharan Africa,South Africa,2
-26.243353,28.038439,Sub-Saharan Africa,South Africa,0
-26.234679,28.370372,Sub-Saharan Africa,South Africa,0
-26.227407,28.303116,Sub-Saharan Africa,South Africa,9
-26.221676,28.302881,Sub-Saharan Africa,South Africa,0
-26.215936,28.168697,Sub-Saharan Africa,South Africa,0
-26.215024,28.305359,Sub-Saharan Africa,South Africa,0
-26.214336,28.167874,Sub-Saharan Africa,South Africa,16
-26.213851,28.167082,Sub-Saharan Africa,South Africa,0
-26.210248,28.279927,Sub-Saharan Africa,South Africa,0
-26.209307,28.261949,Sub-Saharan Africa,South Africa,4
-26.199812,27.876307,Sub-Saharan Africa,South Africa,5
-26.199643,32.138373,Sub-Saharan Africa,Mozambique,0
-26.189151,28.31707,Sub-Saharan Africa,South Africa,2
-26.18771,28.322999,Sub-Saharan Africa,South Africa,0
-26.184895,-58.175415,South America,Argentina,26
-26.184113,28.033232,Sub-Saharan Africa,South Africa,265
-26.178481,27.70325,Sub-Saharan Africa,South Africa,0
-26.177683,28.110844,Sub-Saharan Africa,South Africa,0
-26.177407,27.697886,Sub-Saharan Africa,South Africa,0
-26.173701,27.922948,Sub-Saharan Africa,South Africa,1
-26.170613,27.750045,Sub-Saharan Africa,South Africa,2
-26.169748,27.824304,Sub-Saharan Africa,South Africa,3
-26.16972,28.345544,Sub-Saharan Africa,South Africa,5
-26.163437,27.825236,Sub-Saharan Africa,South Africa,1
-26.160769,27.78543,Sub-Saharan Africa,South Africa,40
-26.160098,27.872807,Sub-Saharan Africa,South Africa,10
-26.157524,27.870311,Sub-Saharan Africa,South Africa,1
-26.141151,28.427501,Sub-Saharan Africa,South Africa,9
-26.116667,-55.93,South America,Paraguay,0
-26.109141,28.084303,Sub-Saharan Africa,South Africa,0
-26.108628,28.040116,Sub-Saharan Africa,South Africa,0
-26.108149,26.172005,Sub-Saharan Africa,South Africa,4
-26.107742,27.777284,Sub-Saharan Africa,South Africa,0
-26.1072,28.058292,Sub-Saharan Africa,South Africa,1
-26.103533,28.097631,Sub-Saharan Africa,South Africa,89
-26.102892,28.698275,Sub-Saharan Africa,South Africa,0
-26.095841,27.758589,Sub-Saharan Africa,South Africa,7
-26.09583,28.233162,Sub-Saharan Africa,South Africa,0
-26.091337,28.005303,Sub-Saharan Africa,South Africa,0
-26.078939,24.988469,Sub-Saharan Africa,South Africa,0
-26.072886,27.753963,Sub-Saharan Africa,South Africa,0
-26.004123,28.21116,Sub-Saharan Africa,South Africa,51
-26.003841,32.557377,Sub-Saharan Africa,Mozambique,20
-25.998051,28.126129,Sub-Saharan Africa,South Africa,0
-25.992507,28.218814,Sub-Saharan Africa,South Africa,0
-25.988884,28.173653,Sub-Saharan Africa,South Africa,0
-25.984555,32.032614,Sub-Saharan Africa,Mozambique,0
-25.976824,32.591027,Sub-Saharan Africa,Mozambique,1
-25.971414,32.58676,Sub-Saharan Africa,Mozambique,1
-25.970253,32.595875,Sub-Saharan Africa,Mozambique,1
-25.968189,32.597826,Sub-Saharan Africa,Mozambique,0
-25.966847,32.58293,Sub-Saharan Africa,Mozambique,1
-25.966239,32.583512,Sub-Saharan Africa,Mozambique,0
-25.96347,32.580542,Sub-Saharan Africa,Mozambique,8
-25.951361,32.572575,Sub-Saharan Africa,Mozambique,0
-25.949825,29.80075,Sub-Saharan Africa,South Africa,0
-25.947702,32.602449,Sub-Saharan Africa,Mozambique,5
-25.935265,32.560628,Sub-Saharan Africa,Mozambique,7
-25.93198,31.935598,Sub-Saharan Africa,South Africa,0
-25.924026,32.46584,Sub-Saharan Africa,Mozambique,5
-25.922479,32.639968,Sub-Saharan Africa,Mozambique,1
-25.908271,32.489861,Sub-Saharan Africa,Mozambique,2
-25.90826,32.549859,Sub-Saharan Africa,Mozambique,8
-25.892314,32.605147,Sub-Saharan Africa,Mozambique,3
-25.891968,32.605135,Sub-Saharan Africa,Mozambique,550
-25.891913,32.605116,Sub-Saharan Africa,Mozambique,0
-25.884906,32.567255,Sub-Saharan Africa,Mozambique,0
-25.880235,28.226443,Sub-Saharan Africa,South Africa,0
-25.86809,29.246447,Sub-Saharan Africa,South Africa,4
-25.866602,26.899815,Sub-Saharan Africa,South Africa,0
-25.862732,28.192523,Sub-Saharan Africa,South Africa,0
-25.859324,25.643362,Sub-Saharan Africa,South Africa,0
-25.840061,25.593217,Sub-Saharan Africa,South Africa,38
-25.806167,28.736024,Sub-Saharan Africa,South Africa,0
-25.799599,27.934991,Sub-Saharan Africa,South Africa,0
-25.790101,28.143739,Sub-Saharan Africa,South Africa,0
-25.788589,27.243518,Sub-Saharan Africa,South Africa,0
-25.785669,31.051162,Sub-Saharan Africa,South Africa,0
-25.778338,31.043353,Sub-Saharan Africa,South Africa,0
-25.748281,28.212069,Sub-Saharan Africa,South Africa,56
-25.74774,27.550296,Sub-Saharan Africa,South Africa,0
-25.743364,28.185292,Sub-Saharan Africa,South Africa,1
-25.718321,28.408798,Sub-Saharan Africa,South Africa,10
-25.71265,28.127227,Sub-Saharan Africa,South Africa,1
-25.701466,28.332462,Sub-Saharan Africa,South Africa,1
-25.698749,27.474725,Sub-Saharan Africa,South Africa,0
-25.69485,32.344557,Sub-Saharan Africa,Mozambique,24
-25.69189,30.247156,Sub-Saharan Africa,South Africa,2
-25.684548,27.537844,Sub-Saharan Africa,South Africa,1
-25.682317,30.037634,Sub-Saharan Africa,South Africa,1
-25.674634,31.875862,Sub-Saharan Africa,South Africa,0
-25.669223,28.520682,Sub-Saharan Africa,South Africa,0
-25.666667,27.25,Sub-Saharan Africa,South Africa,1
-25.661361,27.247563,Sub-Saharan Africa,South Africa,0
-25.647422,25.574616,Sub-Saharan Africa,South Africa,5
-25.59997,27.999316,Sub-Saharan Africa,South Africa,1
-25.599382,32.237041,Sub-Saharan Africa,Mozambique,0
-25.586081,32.657132,Sub-Saharan Africa,Mozambique,9
-25.543333,32.112778,Sub-Saharan Africa,Mozambique,34
-25.533579,26.077682,Sub-Saharan Africa,South Africa,0
-25.530201,-54.829126,South America,Paraguay,0
-25.518444,28.100626,Sub-Saharan Africa,South Africa,0
-25.51671,-54.616859,South America,Paraguay,1
-25.516336,-54.585376,South America,Brazil,0
-25.508529,-54.675323,South America,Paraguay,0
-25.499933,28.082111,Sub-Saharan Africa,South Africa,3
-25.49862,28.079141,Sub-Saharan Africa,South Africa,3
-25.496503,32.653857,Sub-Saharan Africa,Mozambique,15
-25.476646,30.978892,Sub-Saharan Africa,South Africa,13
-25.474193,30.969455,Sub-Saharan Africa,South Africa,10
-25.46,-56.02,South America,Paraguay,0
-25.44849,32.77669,Sub-Saharan Africa,Mozambique,11
-25.444486,31.99311,Sub-Saharan Africa,Mozambique,100
-25.439625,31.680998,Sub-Saharan Africa,South Africa,0
-25.433974,31.952572,Sub-Saharan Africa,South Africa,1
-25.424354,-49.264884,South America,Brazil,0
-25.417483,28.72824,Sub-Saharan Africa,South Africa,1
-25.412439,28.007093,Sub-Saharan Africa,South Africa,3
-25.388682,-49.233468,South America,Brazil,0
-25.385756,28.062773,Sub-Saharan Africa,South Africa,1
-25.376467,-57.600685,South America,Paraguay,0
-25.31931,-49.304208,South America,Brazil,0
-25.289816,-57.660906,South America,Paraguay,0
-25.282773,-57.63561,South America,Paraguay,9
-25.277478,32.81741,Sub-Saharan Africa,Mozambique,2
-25.272917,32.808451,Sub-Saharan Africa,Mozambique,7
-25.252089,-52.021542,South America,Brazil,2
-25.249,32.378096,Sub-Saharan Africa,Mozambique,0
-25.090169,30.421227,Sub-Saharan Africa,South Africa,0
-25.060413,33.695934,Sub-Saharan Africa,Mozambique,54
-25.051763,33.650905,Sub-Saharan Africa,Mozambique,9
-25.051259,32.782097,Sub-Saharan Africa,Mozambique,23
-25.050209,33.649959,Sub-Saharan Africa,Mozambique,0
-25.042893,32.790611,Sub-Saharan Africa,Mozambique,1
-25.019418,33.797169,Sub-Saharan Africa,Mozambique,70
-25.01368,32.638662,Sub-Saharan Africa,Mozambique,3
-25.010869,32.639031,Sub-Saharan Africa,Mozambique,9
-24.988573,33.541401,Sub-Saharan Africa,Mozambique,1
-24.975447,25.88732,Sub-Saharan Africa,South Africa,0
-24.974049,33.522439,Sub-Saharan Africa,Mozambique,0
-24.96434,29.282892,Sub-Saharan Africa,South Africa,2
-24.957869,-53.459308,South America,Brazil,1
-24.88171,28.28263,Sub-Saharan Africa,South Africa,0
-24.869493,33.125313,Sub-Saharan Africa,Mozambique,0
-24.782902,-65.412155,South America,Argentina,0
-24.701161,28.405355,Sub-Saharan Africa,South Africa,0
-24.700279,33.880475,Sub-Saharan Africa,Mozambique,4
-24.696712,33.54487,Sub-Saharan Africa,Mozambique,80
-24.667981,25.976363,Sub-Saharan Africa,Botswana,0
-24.658056,25.912222,Sub-Saharan Africa,Botswana,5
-24.656477,25.911255,Sub-Saharan Africa,Botswana,0
-24.633333,26.399996,Sub-Saharan Africa,Botswana,6
-24.53218,32.983201,Sub-Saharan Africa,Mozambique,18
-24.502438,-54.856367,South America,Paraguay,0
-24.472445,-55.696772,South America,Colombia,1
-24.353429,30.949143,Sub-Saharan Africa,South Africa,1
-24.194867,-56.561647,South America,Paraguay,8
-24.193926,-56.558551,South America,Paraguay,2
-24.185786,-65.299477,South America,Argentina,0
-24.16662,34.666614,Sub-Saharan Africa,Mozambique,0
-24.086327,-57.084409,South America,Paraguay,0
-24.014159,33.169356,Sub-Saharan Africa,Mozambique,0
-24.008724,-46.412376,South America,Brazil,1
-23.972277,33.563788,Sub-Saharan Africa,Mozambique,82
-23.918839,29.443324,Sub-Saharan Africa,South Africa,0
-23.896171,29.448626,Sub-Saharan Africa,South Africa,0
-23.857181,35.548295,Sub-Saharan Africa,Mozambique,5
-23.847558,32.621937,Sub-Saharan Africa,Mozambique,25
-23.824397,-56.519311,South America,Paraguay,0
-23.800845,-56.502802,South America,Paraguay,0
-23.80023,-56.502704,South America,Paraguay,0
-23.759724,-56.494923,South America,Paraguay,2
-23.738177,34.974707,Sub-Saharan Africa,Mozambique,388
-23.720249,-56.499901,South America,Paraguay,0
-23.716667,-56.499994,South America,Paraguay,0
-23.689843,-46.564848,South America,Brazil,0
-23.681821,-46.621092,South America,Brazil,0
-23.674223,-46.5436,South America,Brazil,0
-23.666957,-56.475654,South America,Paraguay,0
-23.666367,27.744673,Sub-Saharan Africa,South Africa,6
-23.650193,-70.400018,South America,Chile,0
-23.582734,-46.611418,South America,Brazil,0
-23.566667,-56.55,South America,Paraguay,0
-23.565803,-56.550281,South America,Paraguay,0
-23.565073,-46.652833,South America,Brazil,0
-23.550711,-46.633475,South America,Brazil,52
-23.545751,-46.659943,South America,Brazil,0
-23.545321,-46.311625,South America,Brazil,1
-23.543179,-46.629184,South America,Brazil,0
-23.532875,-46.791832,South America,Brazil,0
-23.463938,-56.737833,South America,Paraguay,0
-23.462606,-56.741909,South America,Paraguay,1
-23.45954,-56.738399,South America,Paraguay,3
-23.459532,-56.738168,South America,Paraguay,0
-23.459483,-56.738521,South America,Paraguay,0
-23.459099,-56.738404,South America,Paraguay,1
-23.45868,-56.738212,South America,Paraguay,5
-23.458064,-56.737975,South America,Paraguay,1
-23.457515,-56.738709,South America,Paraguay,0
-23.457256,-56.737754,South America,Paraguay,0
-23.43903,-56.501362,South America,Paraguay,1
-23.406726,-57.440677,South America,Paraguay,0
-23.4,-57.43,South America,Paraguay,1
-23.399128,-57.422943,South America,Paraguay,1
-23.366667,18.166684,Sub-Saharan Africa,Namibia,1
-23.344702,-57.051517,South America,Paraguay,0
-23.344279,-57.043494,South America,Paraguay,0
-23.344167,-57.043611,South America,Paraguay,0
-23.343832,-57.051071,South America,Paraguay,1
-23.343092,-57.049447,South America,Paraguay,0
-23.319684,-56.488403,South America,Paraguay,0
-23.318849,-56.488096,South America,Paraguay,1
-23.307493,30.705927,Sub-Saharan Africa,South Africa,1
-23.305357,-51.170709,South America,Brazil,0
-23.300349,-56.566982,South America,Paraguay,3
-23.281812,-56.441454,South America,Paraguay,2
-23.279896,-46.745228,South America,Brazil,5
-23.27609,-63.282961,South America,Argentina,2
-23.267911,-56.44804,South America,Paraguay,0
-23.267752,-56.450383,South America,Paraguay,0
-23.267285,-56.451678,South America,Paraguay,0
-23.266556,-56.450292,South America,Paraguay,0
-23.26564,-56.448541,South America,Paraguay,1
-23.124529,-56.69482,South America,Paraguay,0
-23.107752,-55.225836,South America,Brazil,0
-23.09475,34.384981,Sub-Saharan Africa,Mozambique,1
-23.092875,34.383971,Sub-Saharan Africa,Mozambique,1
-23.048482,29.904374,Sub-Saharan Africa,South Africa,0
-23.024331,32.717802,Sub-Saharan Africa,Mozambique,18
-23.022193,32.718138,Sub-Saharan Africa,Mozambique,25
-23.00124,29.768678,Sub-Saharan Africa,South Africa,0
-22.970346,-56.54483,South America,Paraguay,0
-22.970036,-56.540982,South America,Paraguay,0
-22.954272,14.503285,Sub-Saharan Africa,Namibia,5
-22.948484,30.483373,Sub-Saharan Africa,South Africa,0
-22.938665,14.524819,Sub-Saharan Africa,Namibia,0
-22.931149,30.467288,Sub-Saharan Africa,South Africa,2
-22.92251,-43.203199,South America,Brazil,0
-22.908278,-43.197026,South America,Brazil,81
-22.885898,-43.115221,South America,Brazil,0
-22.863186,-43.777896,South America,Brazil,1
-22.851423,-48.464107,South America,Brazil,0
-22.848195,-45.227283,South America,Brazil,0
-22.811926,-57.101319,South America,Paraguay,1
-22.800307,-56.31678,South America,Paraguay,2
-22.759087,-43.454762,South America,Brazil,1
-22.756618,-43.460742,South America,Brazil,0
-22.742966,-45.596377,South America,Brazil,0
-22.684698,14.536585,Sub-Saharan Africa,Namibia,0
-22.681683,29.102777,Sub-Saharan Africa,South Africa,7
-22.672484,-43.179411,South America,Brazil,9
-22.666667,-55.916667,South America,Paraguay,0
-22.656693,-43.039843,South America,Brazil,1
-22.646171,14.601029,Sub-Saharan Africa,Namibia,0
-22.567335,17.083271,Sub-Saharan Africa,Namibia,5
-22.561128,17.065728,Sub-Saharan Africa,Namibia,0
-22.545996,-55.732117,South America,Paraguay,0
-22.523106,-55.724277,South America,Brazil,1
-22.518234,29.593379,Sub-Saharan Africa,South Africa,0
-22.517714,17.059734,Sub-Saharan Africa,Namibia,2
-22.511325,-43.177908,South America,Brazil,0
-22.508213,-44.094337,South America,Brazil,0
-22.461847,-43.482415,South America,Brazil,1
-22.455612,-51.765336,South America,Brazil,0
